"STATUS","CONTAIN","DATE"
"ham","Cashback up to IDR500,000 + 0% installment up to 24months with Credit Card at Selected Outlet Erafone and Urban Republic. 17Nov-3Des 2017. T&C apply. Info 14041",2017-11-28 09:50:00
"ham","Sisa kuota Kuota Utama: 2.0 GB, Kuota Malam 01.00-06.00: 10.0 GB, Kuota Aplikasi: 4.0 GB. Beli EXTRA Kuota atau upgrade paket sekarang! Tekan *123# atau im3.do",2017-11-27 19:43:00
"ham","Sisa Kuota Utama  & DATA ROLLOVER kamu sebelumnya sebesar 0MB berhasil diakumulasi. Total Kuota DATA ROLLOVER & Kuota Utama 2048MB, berlaku sd 27/12/2017 19:41",2017-11-27 19:41:00
"ham","BARU! Nikmati apps sehari-hari TANPA KUOTA dan DATA ROLLOVER sisa kuota utama kamu bisa di pakai sd setahun. Info *123# atau http://im3.do/mc",2017-11-27 19:41:00
"ham","Khusus buat kamu pelanggan IM3Ooredoo,nikmati nonton ribuan film melalui IFLIX,TANPA BIAYA BERLANGGANAN. Download di http://im3.do/iflix & lgs nikmati filmnya!",2017-11-27 19:41:00
"ham","Apakah anda yakin mendaftar paket Internet 2GB Rp45rb-30hr? Sisa kuota 24jam dari paket sebelumnya (Freedom M Rp 59rb/30hr) akan di akumulasikan, balas OK jika",2017-11-27 19:41:00
"spam","TOPUP pulsa Rp 25000 berhasil via ATM CIMB_NIAGA kode trx 1127193944717429. Pulsa anda saat ini Rp 72672. Terima kasih telah menggunakan INDOSAT OOREDOO",2017-11-27 19:39:00
"spam","'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn",2017-11-27 19:39:00
"ham","ES 12th Anniversary! Cashback up to IDR 1,000,000 + 0% up to 12 months with Credit Card at all Electronic Solution stores.6 Oct-3 Dec 17. T&C apply. Info 14041",2017-11-27 10:31:00
"ham","Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",2017-11-27 10:10:00
"ham","Gak mau wkwkwkkwkw",2017-11-27 10:00:00
"ham","No +6285655581596 tdk berhasil SMS kamu. Jgn sampai kamu melewatkan pesan darinya! Balas YA dgn biaya Rp 399. Info: *123*883#",2017-11-27 09:59:00
"ham","Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",2017-11-27 09:56:00
"ham","Apakah anda yakin mendaftar paket Internet 2GB Rp45rb-30hr? Sisa kuota 24jam dari paket sebelumnya (Freedom M Rp 59rb/30hr) akan di akumulasikan, balas OK jika",2017-11-27 09:56:00
"ham","Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",2017-11-27 09:55:00
"ham","Apakah anda yakin mendaftar paket Internet 2GB Rp45rb-30hr? Sisa kuota 24jam dari paket sebelumnya (Freedom M Rp 59rb/30hr) akan di akumulasikan, balas OK jika",2017-11-27 09:55:00
"ham","Sip",2017-11-27 09:54:00
"spam","Freedom Combo semakin lengkap! Nikmati BONUS KUOTA sd 10GB di semua jaringan, Apps Tanpa Kuota, DataRollover, Unlimited Nelp sesama.Info *123# atau im3.do/NV",2017-11-27 09:52:00
"ham","Udah ada ?",2017-11-27 09:52:00
"spam","Isi Voucher Regular 50K pd 27/11/17 09:52 dr Ciufa 2 SUKSES. TID:01061300003628262743",2017-11-27 09:52:00
"ham","Santai",2017-11-27 09:50:00
"ham","Lg dirumah hahaha",2017-11-27 09:44:00
"ham","50 kan ti ? Bentar",2017-11-27 09:43:00
"ham","Sisa kuota Kuota Malam: 4.6 GB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",2017-11-27 09:34:00
"spam","Pkt Freedom Xl 30 hari Rp149rb dengan kuota 8GB + 12GB (4G) + nelpon sepuasnya ke sesama Indosat Ooredoo. Ketik C4 ke 929 sd 29/11/17",2017-11-27 06:53:00
"spam","iRing keren cuman buat km, Nella Kharisma ft Monata-Konco Mesra (AT17),Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",2017-11-26 21:22:00
"spam","Kuota internet habis, pemakaian pakai trf perKB. Beli Extra/Upgrade FreedomCombo, nikmati akses Apps SEPUASNYA, BONUS KUOTA dan Data Rollover. Info im3.do/mc",2017-11-26 19:39:00
"spam","Sisa kuota 8 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",2017-11-26 16:09:00
"ham","Mba sy depan citos",2017-11-26 16:02:00
"spam","Pulsamu <Rp500.Mau PULSA SOS 10000 bs dipakai ke SemuaOperator sd 5hr?Pembayaran Rp10000 & BeaJasa Rp3000 akan dipotong saat isi Pulsa.Balas YA ke 505 /tkn*505#",2017-11-26 14:38:00
"spam","Sisa kuota 98 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",2017-11-26 12:30:00
"spam","Sisa kuota 151 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",2017-11-26 12:07:00
"spam","Ayo diaktifkan iRing KERENnya, Via Vallen-Selingkuh (DM17) Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",2017-11-25 20:37:00
"spam","Sisa kuota 299 MB. Beli Extra Kuota/Upgrade FreedomCombo, nikmati akses APPS & YouTube SEPUASNYA serta DataRollover. Kelebihan pakai kena trf perKB. Info *123#",2017-11-25 10:38:00
"spam","Terimakasih tlh setia menggunakan IM3.Kini km BEBAS nelp kapanpun ke semua IM3 meskipun pulsa kurang dr 5rb.Pakai terus IM3mu & tunggu kejutannya #IM3LuvU CVI8",2017-11-25 09:46:00
"ham","(CITITRANS)CT: Pesanan anda tujuan Fatmawati-Dipati Ukur pd 2017-11-25 05:45:00 dgn no kursi Ä3Ñ tercatat dgn kode booking BOFT1711251511562831241400",2017-11-25 05:33:00
"spam","LAPER? Pakai PAYPRO tiap hr Rabu di McDonalds. Dapet DISKON hingga 25rb!cukup dgn *123*4# atau aplikasi myIM3 http://im3.do/ipp1128 MAI1",2017-11-24 19:27:00
"spam","Lebih hemat beli paket Freedom Combo 12GB di aplikasi myIM3, hanya Rp50ribu. Ayo download aplikasi myIM3 sekarang, klik http://bit.ly/myim3frm",2017-11-24 18:09:00
"spam","Weekend ini asiknya main games bareng teman! Ayo pilih games yang mau kamu mainkan dengan teman-mu, tekan *123*6# SPI2",2017-11-24 14:47:00
"spam","Selamat.No anda
Terpilih sebagai
Pemenang ke.2
Dr.PT.M-TRONIK
BERKAT Isi ulang
PULSA Anda.2017
No.PIN;25e477r
U/Info lanjut klik
www.undianresmimtronik.ga",2017-11-24 14:10:00
"ham","Saya udah di depan loby bu",2017-11-24 10:51:00
"ham","(CITITRANS)CT: Pesanan anda tujuan Dipati Ukur-Fatmawati pd 2017-11-26 12:15:00 dgn no kursi 8 tercatat dgn kode booking BOAP17112238478",2017-11-24 09:02:00
"spam","BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1124 MAI1",2017-11-23 13:26:00
"spam","LAPER? Pakai PAYPRO tiap hr Rabu di McDonalds. Dapet DISKON hingga 25rb!cukup dgn *123*4# atau aplikasi myIM3 http://im3.do/ipp1122 MAI1",2017-11-22 20:04:00
"spam","Terima Kasih tlh Setia Menggunakan IM3.Promo Baru IM3,Berapapun Pulsamu bs BEBAS Nelp Kapanpun Ke Semua No IM3.Tetap Pakai IM3&Tunggu Bonus Special dr Kami CVI1",2017-11-22 10:56:00
"ham","saya sudah d loby.tks",2017-11-22 10:22:00
"ham","bapak,pang
isiankeun pulsa
nu 10 rebu penting
085281210944
",2017-11-22 09:31:00
"spam","Ayo berlangganan & nonton film di Netflix dari hp dengan pulsa IM3 Ooredoo. Download klik bit.ly/Ntflx1 SPI1",2017-11-21 16:13:00
"ham","Harap masukkan 0403 di LINE dalam 30 menit.",2017-11-21 14:58:00
"spam"," Anda mendapatkan PROMO iRing Cita Citata-Bahagia itu sederhana (CER17) Rp 1100,1/3hr (trf berlangganan). Balas YA untuk aktifkan iRing",2017-11-21 14:05:00
"ham","Harap masukkan 3753 di LINE dalam 30 menit.",2017-11-21 13:47:00
"ham","(CITITRANS)CT: Pesanan anda tujuan Fatmawati-Dipati Ukur pd 2017-11-25 07:15:00 dgn no kursi 3 tercatat dgn kode booking BOAP17112229143",2017-11-21 09:21:00
"ham","Sya udh di depan loby mbak",2017-11-21 08:56:00
"ham","Harap masukkan 8544 di LINE dalam 30 menit.",2017-11-20 22:11:00
"spam","Kamu berada di jaringan 4G, trs internetan dgn Kuota4G. Nikmati akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta Data Rollover dgn Freedom Combo. Info *123#",2017-11-20 18:44:00
"spam","iRing keren cuman buat km, Nilam Gamma1 & Danang-PANAH ASMARA,Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",2017-11-20 13:41:00
"spam","Nelp ke Malaysia, SG, HK,China,AS,Thai,Brunei,Korsel, &India dgn FlatCall 01016 hny Rp4rb & dpt Bonus Berlipat. Tkn 01016+Kode Negara+No telp. Info *122*2# PAI2",2017-11-20 13:27:00
"ham","Saya jemput nya di belakang rumah sakit apa yang di lobby
Gojek",2017-11-20 09:05:00
"spam","Untuk internetan lebih nyaman, gunakan jaringan4G IndosatOoredoo. Akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta DataRollover dgn Freedom Combo. Info *123#",2017-11-20 08:47:00
"ham","Posisi d mana mba",2017-11-20 08:46:00
"spam","Uber: Anda mendapatkan potongan Rp 5000. untuk 10 perjalanan uberMOTOR Anda. Ayo pesan Uber-mu sekarang! http://t.uber.com/nguber",2017-11-19 23:34:00
"ham","Sisa kuota Kuota Utama : 1.9 GB, Kuota Malam: 4.8 GB, Kuota Aplikasi: 8.7 MB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",2017-11-19 22:41:00
"ham","Mi Account verification code: 6994. This OTP expires in 5 minutes.",2017-11-19 15:15:00
"ham","Tokopedia - 787546 adalah kode verifikasi untuk tambah akun bank. PENTING: Mohon tidak menyebarkan kode ke orang lain atau pihak Tokopedia, demi keamanan akun.",2017-11-19 14:54:00
"spam","awas ketinggalan iRing Radja-Syukur (2), Rp.0,1/3hr prpnjngan Rp.3190 .Lngsung bls YA aja ya!",2017-11-19 13:34:00
"spam","LAPER? Pakai PAYPRO tiap hr Rabu di McDonalds. Dapet DISKON hingga 25rb!cukup dgn *123*4# atau aplikasi myIM3 http://im3.do/ipp1115 MAI1",2017-11-17 13:40:00
"spam","Nelp ke Malaysia, SG, HK,China,AS,Thai,Brunei,Korsel, &India dgn FlatCall 01016 hny Rp4rb & dpt Bonus Berlipat. Tkn 01016+Kode Negara+No telp. Info *122*2# PAI1",2017-11-17 09:28:00
"spam","Ayo diaktifkan iRing KERENnya, Shah Rukh Khan-Kuch Kuch Hota Hai (SRK) Rp.0,1/3hr prpnjngan Rp.3190 hnya dgn balas YA!",2017-11-16 13:48:00
"ham","Your Grab Activation Code (GAC) is 0348",2017-11-16 12:27:00
"spam","Ayo klaim saldo PayPro Rp22.500 kamu untuk beli pulsa lagi. Registrasi dan download aplikasi PayPro di http://bit.ly/2yBmkJp. Info: http://im3.do/PayPro PAI14",2017-11-16 11:27:00
"spam","Pelanggan 085722688068, kamu dapat 1 pesan & video seru. Hub *323*6# utk baca pesan. Pesan akan dihapus dalam 5 menit, hub *323*6# skrng.",2017-11-16 11:16:00
"ham","Sisa kuota Kuota Utama : 2.0 GB, Kuota Malam: 4.8 GB, Kuota Aplikasi: 879.8 MB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",2017-11-16 08:45:00
"spam","BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1114 MAI1",2017-11-15 21:59:00
"spam","BARU! INTERNET MANIA, BONUS hingga 20GB+YouTube SEPUASNYA disemua jaringan! Ini Baru Internetan Seru! BURUAN kesempatan TERBATAS! klik http://im3.do/bn1114 MAI1",2017-11-15 15:12:00
"spam","Maaf atas ketidakpuasan Anda.Hal apa yg bs mningkatkn kepuasan Anda? J1-Proses isi ulang lbh cepat J2-Konfirmasi lbh cepat Ktk J1/J2.FREE",2017-11-15 11:39:00
"spam","Trm ksh Anda sdh internetan dgn IndosatOoredoo. Brdasar pngalamn Anda,sberapa puas Anda thdp kualitas internet kami? Balas R1 sd R5 (R5= Sgt puas). FREE",2017-11-15 11:38:00
"ham","Sisa kuota Kuota Utama : 2.0 GB, Kuota Malam: 4.8 GB, Kuota Aplikasi: 1.2 GB. Beli Extra Kuota/upgrade Fredoom Combo di *123#  atau http://im3.do/mc",2017-11-14 19:50:00
"spam","Kuota BONUS 4G Kamu habis. Terus nikmati internetan di jaringan Indosat Ooredoo  dengan kuota lainnya.Cek Kuota *123# atau http://im3.do/mc",2017-11-14 19:28:00
"spam","Sisa kuota bonus 4G kamu 9 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-14 19:10:00
"ham","sy sdh d loby mks",2017-11-14 12:48:00
"ham","ok sy k lokasi",2017-11-14 12:43:00
"ham","Saya sudah didepan tower a ya",2017-11-14 08:58:00
"spam","Selamat pagi, posisi dimananya ya? Gojek",2017-11-14 08:53:00
"spam","Sisa kuota bonus 4G kamu 39 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-14 00:50:00
"spam","Sisa kuota bonus 4G kamu 47 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-13 21:43:00
"spam","tcare PAI12",2017-11-13 17:35:00
"spam","Dapatkan cashback s.d Rp50rb di Pepper Lunch, 
 Bakerzin,Raffel's Sandwich atau cashback s.d Rp100rb di 
 Inul Vizta jika bayar pakai PayPro.Info @indosa",2017-11-13 17:30:00
"ham","Oke",2017-11-13 09:42:00
"ham","Gojek mau jemput",2017-11-13 09:41:00
"spam","Sisa kuota bonus 4G kamu 65 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-13 00:49:00
"spam","Kamu berada di jaringan 4G, trs internetan dgn Kuota4G. Nikmati akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta Data Rollover dgn Freedom Combo. Info *123#",2017-11-12 07:03:00
"spam","Untuk internetan lebih nyaman, gunakan jaringan4G IndosatOoredoo. Akses APPS & YouTube SEPUASNYA, BONUS KUOTA, serta DataRollover dgn Freedom Combo. Info *123#",2017-11-12 02:25:00
"spam","Sisa kuota bonus 4G kamu 93 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-12 00:03:00
"spam","Sisa kuota bonus 4G kamu 98 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-11 12:38:00
"spam","Sisa kuota bonus 4G kamu 265 MB. Terus nikmati internetan di jaringan Indosat Ooredoo. Cek Kuota *123# atau http://im3.do/mc",2017-11-11 00:17:00
"ham","Transaksi mudah dengan Go Mobile! Yuk login & dapatkan bonus pulsa 25 ribu! Ikuti langkah mudahnya branchlessbanking.cimbniaga.co.id/satu-perangkat S&K:14041",2017-11-10 20:04:00
"spam","Kamu tetap bisa menikmati BONUS Nelpon & SMS Sepuasnya dgn tarif terjangkau disaat pulsa di bawah ketentuan pulsa minimum. Info:http://im3.do/dV CPI2",2017-11-10 13:52:00
"spam","Pelanggan 085722688068, Kamu dapat 1 Pesan Chat + Raih BONUS PULSA. Hubungi *606*8# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *606*8# skrg",2017-11-09 16:34:00
"ham","Sekarang sudah di ariobimo",2017-11-07 21:04:00
"ham","Bpk jln dari gas station ke ariobimo",2017-11-07 21:04:00
"spam","Hanya di aplikasi myIM3 Pkt Kuota Aplikasi mulai dr Rp1.500.Pilih aplikasi yg sering kamu gunakan & rasakan hematnya.Ayo download di http://bit.ly/myim3apq",2017-11-06 11:27:00
"ham","Transaksi mudah dgn Go Mobile di tanganmu! Update sekarang di AppStore/GooglePlay. CIMB Niaga tdk prnh meminta user ID/passcode/PIN dgn alasan apapun.Info 14041",2017-11-06 10:30:00
"ham","Saya sudahdi depan lobby",2017-11-06 08:50:00
"spam","Ayo dengarkan lagu Despacito dari Justin Bieber di Spotify Premium. Daftar dan berlangganan dengan pulsa IM3 Ooredoo, klik bit.ly/spot1a SPI2",2017-11-05 16:32:00
"spam","iRing keren cuman buat km, Rizki Ridho DAcademy-Terlanjur Sakit (DM17),Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",2017-11-05 13:25:00
"spam","Paket internet 1 GB, Rp 5rb, berlaku 1 hari. Kirim D1 ke 929 sd 07/11/17.",2017-11-05 12:52:00
"spam","iRing keren cuman buat km, Cita Citata-Bahagia itu sederhana (CER17),Rp.0,1/3hr prpnjngan Rp.3190 dengan hnya bls YA lho!",2017-11-04 13:49:00
"spam","Selamat, kamu dpt saldo PayPro Rp10rb. Download & registrasi di http://bit.ly/2yBmkJp. Gunakan saldo PayPro kamu utk beli pulsa. Info: http://im3.do/PayPro PAI8",2017-11-03 15:00:00
"ham","U/peningkatan layanan, Go Mobile&Rek Ponsel tidak dapat diakses 4Nov'17 20:00 s/d 5Nov'17 13:00WIB. CIMB Niaga tdk pernah meminta User ID/Passcode/PIN.Info14041",2017-11-02 16:52:00
"spam","Pemerintah mewajibkan registrasi ulang kartu prabayar sesuai KTP elektronik atau Kartu Keluarga. Ketik: ULANG#NIK#nomorKK# SMS ke 4444 Info: Info: im3.do/ulang",2017-11-02 14:11:00
"spam","Pelanggan 085722688068, Kamu dapat 1 Pesan Chat. Hubungi *858*38# untuk baca. Pesan akan dihapus dlm 5 menit. Silakan hub *858*38# skrg",2017-11-02 11:16:00
"spam","Ayo isi saldo PayPro kamu sekarang dari ATM & dapatkan cashback biaya admin Rp6.500. Nikmati diskon hingga Rp25rb di McDonald's. Info: http://im3.do/PayPro PAI3",2017-11-01 20:23:00
"ham","Dimana de? Udh selesai?",2017-11-01 14:37:00
"spam","awas ketinggalan iRing Shah Rukh Khan-Bole Chudiyan (SRK), Rp.0,1 lho.Lngsung bls YA aja ya!",2017-11-01 14:06:00
"ham","De, sekarang dimana nih?",2017-11-01 13:20:00
"ham","Udah nyampe de?",2017-11-01 10:22:00
"ham","Sisa kuota Kuota Utama : 2.0 GB, Kuota Bonus 4G : 3.0 GB, Kuota Malam: 5.0 GB, Kuota Aplikasi: 2.0 GB. Beli Extra Kuota/upgrade Fredoom Combo di *123#",2017-11-01 10:03:00
"ham","Nikmati BONUS KUOTA s.d. 10GB di semua jaringan, Aplikasi Tanpa Kuota, dan Data Rollover dari Freedom Combo. Info *123# atau http://im3.do/mc",2017-11-01 10:01:00
"ham","Khusus buat kamu pelanggan IM3Ooredoo, nikmati nonton ribuan film melalui IFLIX,TANPA BIAYA BERLANGGANAN. Download di http://im3.do/iflix & lgs nikmat",2017-11-01 10:01:00
"ham","SELAMAT! Paket Freedom M Rp 59rb/30hr aktif s.d. 01/12/2017 10:00. Nikmati akses APPS & YouTube SEPUASNYA serta DATA ROLLOVER. Cek kuota di: http://im",2017-11-01 10:01:00
"ham","Registrasi paket Anda sedang diproses. Pastikan settingan APN : indosatgprs. User, passwd & proxy dikosongkan. Restart HP Anda setelah registrasi berh",2017-11-01 10:01:00
"ham","Jl. Gunung Sahari Raya No.7",2017-11-01 09:57:00
"ham","Rukan Gunung Sahari Niaga",2017-11-01 09:57:00
"spam","Paket internet 1 GB, Rp 5rb, berlaku 1 hari. Kirim D1 ke 929 sd 03/11/17.",2017-11-01 09:56:00
"ham","Lah. Baru dapet. Yasud lah dicancel. Kirain udah nyampe",2017-11-01 09:55:00
"ham","Jl gunung sahari raya doang ada. Kumasukin no.7 di-note nya ntar blg aja ke gojeknya",2017-11-01 09:54:00
"ham","Kompleks gunung sahari permai ada",2017-11-01 09:50:00
"ham","Komplen lah ntar, tulis surat cinta yg panjang.
Btw ini kok ga ketemu sih kompleksnya",2017-11-01 09:49:00
"ham","Hmmm? What’s wrong with ur indosat sih. Bentar w isi gopay dulu",2017-11-01 09:43:00
"ham","Maaf, Anda tidak diperkenankan untuk mengikuti paket ini. Info detail www.indosatooredoo.com atau hub : 185",2017-11-01 09:41:00
"ham","Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",2017-11-01 09:38:00
"ham","Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",2017-11-01 09:38:00
"ham","Maaf, keyword yang Anda masukan salah. Untuk informasi lebih lanjut tekan *123# lalu OK/YES atau hub : 185",2017-11-01 09:32:00
"ham","Kamu belum trdaftar di Pkt Internet. Utk mnghindari tarif internet perKB, Aktifkan FREEDOMCOMBO! BONUS 4G, STREAM ON,UNLIMITED Nelp&SMS di *123# atau ",2017-11-01 09:29:00
"ham","Maaf, Keyword Salah. Pkt Lengkap Terbaik,DATA ROLLOVER, BONUS4G, STREAM ON, UNLIMITED Nelp&SMS dng FREEDOM COMBO. Info/beli paket,Tekan*123#  atau im3.do/mc",2017-11-01 09:29:00
"ham","Maaf, Keyword Salah. Pkt Lengkap Terbaik,DATA ROLLOVER, BONUS4G, STREAM ON, UNLIMITED Nelp&SMS dng FREEDOM COMBO. Info/beli paket,Tekan*123#  atau im3.do/mc",2017-11-01 09:29:00
"ham","Maaf, pulsa kamu tdk mencukupi. Isi pulsa & aktifkan FreedomCombo utk nikmati BONUS KUOTA s.d 10GB di semua jaringan.Info *123# atau http://im3.do/NV",2017-11-01 09:27:00
"ham","Kamu belum trdaftar di Pkt Internet. Utk mnghindari tarif internet perKB, Aktifkan FREEDOMCOMBO! BONUS 4G, STREAM ON,UNLIMITED Nelp&SMS di *123# atau ",2017-11-01 09:21:00
"ham","Ini adalah kode verifikasi untuk memasang PIN GO-PAY Anda. Waspada penipuan: JANGAN pernah berikan kode ini pada SIAPAPUN. Kode Anda 685541.",2017-11-01 09:21:00
"ham","Ibu isi gopay 300rb sama transfer ke rek 1jt ya",2017-11-01 09:16:00
"ham","Ibu lgs isi gopay aja ya",2017-11-01 09:13:00
"ham","Ok ibubtransfer",2017-11-01 09:10:00
"ham","Atau emang perlu ibu transfer ke rek cimbniaga ?",2017-11-01 09:09:00
"ham","Atau sdh ngga dgn bpk ?",2017-11-01 09:07:00
"ham","Ok, atm bca ibubdi bpk",2017-11-01 09:06:00
"ham","Dede nanti jln kaki aja kan ke basement energy, trus nanti langsung ke halte busway. Berangkat jam 9:30 an lah",2017-11-01 08:49:00
"ham","Ok. Bpk di kantin basement gedung energy, yg ada mushola itu lho. Belakang ktr ibu",2017-11-01 08:44:00
"ham","Ya udh ibu turun",2017-10-31 17:24:00
"ham","Bpk mau jemput, bpk lagi di blok m",2017-10-31 17:24:00
"ham","Mau magrib dulu nga ?",2017-10-31 17:22:00
"ham","Bentar lagi turun",2017-10-31 17:17:00
"ham","Ibu msh diatas sih",2017-10-31 17:17:00
"ham","Mau ke fitness ?",2017-10-31 17:17:00
"ham","Ok",2017-10-31 17:15:00
"ham","‭+62 812 93907360‬
B4164TKG",2017-10-31 16:44:00
"ham","08123907360
Sukamto
Katanya doi di SPBU di pintu masuk mesjid",2017-10-31 16:42:00
"ham","Eh gajadi direject",2017-10-31 16:37:00
"ham","Dudi Setiawan
081318363892
B3170SZY",2017-10-31 16:36:00
"ham","Gw peseninnya dari ariobimo sentral aja ya ntar lo telepon gojeknya",2017-10-31 16:32:00
"ham","Cukup ga tuh",2017-10-31 16:24:00
"spam","'GRATIS YouTube & Instagram selama 3 hari hanya di aplikasi myIM3. Download aplikasinya sekarang di http://bit.ly/myim3arn",2017-10-31 16:24:00
"spam","Isi Voucher Regular 25K pd 31/10/17 16:24 dr GO-JEK SUKSES. TID:01034700003349071897",2017-10-31 16:24:00
"spam","iRing keren cuman buat km, Cita Citata-Perawan atau janda (CER17),Rp.0,1 dengan hnya bls YA lho!",2017-10-31 13:26:00
"spam","Kini kamu bisa mengatur & mengontrol penggunaan Kuota Aplikasi dgn myIM3. Ayo download aplikasi myIM3 di http://bit.ly/myim3ctl & gunakan fitur Hemat Data",2017-10-31 09:51:00
